image_name,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
"116.366986165,40.0002029367_202301.jpg",0.17334352056664157,0.014432240681475904,0.1907451583678464,6.397660956325301e-05,0.0018567924039909639,0.0036121046686746986,6.103515625e-05,0.0006441782756024096,0.07632850738893072,0.002688488328313253,0.5154529249811747,0.0004728386201054217,0.0,0.020072477409638554,0.00022575654179216866,0,0.0,0.0,0.0
"116.3827695,40.0053818217_202301.jpg",0.08711040450865964,0.021229939288403613,0.0892003070877259,0.0008478739175451807,0.03256115281438253,0.00809046733810241,0.0014788156532379519,0.0006838878953313253,0.3283470797251506,0.04499099915286144,0.38489504894578314,5.9564429593373496e-05,9.486186935240964e-05,0.0003809182040662651,2.941453313253012e-06,0,2.941453313253012e-06,1.3236539909638554e-05,9.55972326807229e-06
"116.596938194,40.261244498_202301.jpg",0.11224512307040663,0.00375697124435241,0.28447089137801207,6.544733621987952e-05,0.00560861610504518,0.018863540097891568,9.339114269578313e-05,0.0003147355045180723,6.103515625e-05,0.0,0.5721288474209337,4.632788968373494e-05,0.0,0.00020590173192771086,0.0017067782850150603,0,0.0004323936370481928,0.0,0.0
"117.127694298,39.2231969133_202207.jpg",0.1160557758377259,0.006466785109186747,0.2041184758565512,0.0004493069935993976,0.006637389401355422,0.005154896931475903,8.383141942771084e-05,0.0006816818053463856,0.061924210513930725,0.0003103233245481928,0.5430106657097139,4.412179969879518e-05,0.0005765248493975904,0.04853839184864458,0.0,0,0.0,0.000900820077183735,0.005046798522213855
"117.133733842,39.0974789651_202203.jpg",0.1799264930817018,0.0009236163403614458,0.20274996470256024,7.280096950301205e-05,0.002135495105421687,0.003087055252259036,0.0,0.0004838690700301205,0.019426093044051206,0.01777299628200301,0.5440784132624247,0.0,0.0,0.028824771743222892,0.0,0,0.0,0.0,0.0005184311464608434
